일자|시간|구분,공급량
2019-02-04 16 A,1996.0605
2019-02-04 17 A,2073.852
2019-02-04 18 A,2257.68
2019-02-04 19 A,2644.607
2019-02-04 20 A,2741.099
2019-02-04 21 A,2705.975
2019-02-04 22 A,2619.8306
2019-02-04 23 A,2507.581
2019-02-04 24 A,2376.736
2019-02-05 01 A,2114.9436
2019-02-05 02 A,1925.1404
2019-02-05 03 A,1799.2181
2019-02-05 04 A,1853.5492
2019-02-05 05 A,2038.795
2019-02-05 06 A,2171.2703
2019-02-05 07 A,2451.0654
2019-02-05 08 A,2938.0242
2019-02-05 09 A,3010.237
2019-02-05 10 A,2802.0999
2019-02-05 11 A,2684.6965
2019-02-05 12 A,2500.4143
2019-02-05 13 A,2377.132
2019-02-05 14 A,2257.8306
2019-02-05 15 A,2133.0532
2019-02-05 16 A,2052.0613
2019-02-05 17 A,2126.7776
2019-02-05 18 A,2318.978
2019-02-05 19 A,2690.7864
2019-02-05 20 A,2780.6736
2019-02-05 21 A,2747.9495
2019-02-05 22 A,2672.464
2019-02-05 23 A,2560.9788
2019-02-05 24 A,2419.7825
2019-02-06 01 A,2116.6638
2019-02-06 02 A,1866.1526
2019-02-06 03 A,1755.2062
2019-02-06 04 A,1803.3986
2019-02-06 05 A,1988.6444
2019-02-06 06 A,2131.8516
2019-02-06 07 A,2403.2317
2019-02-06 08 A,2904.7979
2019-02-06 09 A,2966.985
2019-02-06 10 A,2775.2476
2019-02-06 11 A,2644.4539
2019-02-06 12 A,2463.158
2019-02-06 13 A,2330.9556
2019-02-06 14 A,2226.9307
2019-02-06 15 A,2086.6191
2019-02-06 16 A,2010.7955
2019-02-06 17 A,2088.5823
2019-02-06 18 A,2284.0044
2019-02-06 19 A,2659.8774
2019-02-06 20 A,2749.7793
2019-02-06 21 A,2719.9731
2019-02-06 22 A,2648.9292
2019-02-06 23 A,2553.3647
2019-02-06 24 A,2411.764
2019-02-07 01 A,2312.7227
2019-02-07 02 A,2086.795
2019-02-07 03 A,1967.3174
2019-02-07 04 A,2030.809
2019-02-07 05 A,2215.9163
2019-02-07 06 A,2361.471
2019-02-07 07 A,2649.2668
2019-02-07 08 A,3149.9568
2019-02-07 09 A,3199.167
2019-02-07 10 A,2981.572
2019-02-07 11 A,2832.0068
2019-02-07 12 A,2641.9214
2019-02-07 13 A,2508.0486
2019-02-07 14 A,2393.8066
2019-02-07 15 A,2264.9602
2019-02-07 16 A,2170.2454
2019-02-07 17 A,2253.8909
2019-02-07 18 A,2453.1753
2019-02-07 19 A,2831.6582
2019-02-07 20 A,2928.787
2019-02-07 21 A,3008.4626
2019-02-07 22 A,2858.783
2019-02-07 23 A,2794.3362
2019-02-07 24 A,2651.7866
2019-02-08 01 A,2478.186
2019-02-08 02 A,2228.5796
2019-02-08 03 A,2135.94
2019-02-08 04 A,2179.9602
2019-02-08 05 A,2366.8076
2019-02-08 06 A,2514.1433
2019-02-08 07 A,2788.9604
2019-02-08 08 A,3263.4214
2019-02-08 09 A,3329.3955
2019-02-08 10 A,3138.8682
2019-02-08 11 A,2911.7656
2019-02-08 12 A,2727.442
2019-02-08 13 A,2591.8535
2019-02-08 14 A,2455.7126
2019-02-08 15 A,2330.7122
2019-02-08 16 A,2238.0737
2019-02-08 17 A,2327.3667
2019-02-08 18 A,2528.2283
2019-02-08 19 A,2874.5454
2019-02-08 20 A,2964.668
2019-02-08 21 A,2903.3337
2019-02-08 22 A,2794.9502
2019-02-08 23 A,2693.238
2019-02-08 24 A,2581.8486
2019-02-09 01 A,2224.4219
2019-02-09 02 A,1990.7595
2019-02-09 03 A,1843.2163
2019-02-09 04 A,1887.2045
2019-02-09 05 A,2055.1992
2019-02-09 06 A,2123.1863
2019-02-09 07 A,2223.0469
2019-02-09 08 A,2516.2036
2019-02-09 09 A,2668.4644
2019-02-09 10 A,2696.011
2019-02-09 11 A,2631.2869
2019-02-09 12 A,2451.6106
2019-02-09 13 A,2293.2996
2019-02-09 14 A,2182.7712
2019-02-09 15 A,2071.335
2019-02-09 16 A,2016.4293
2019-02-09 17 A,2073.8274
2019-02-09 18 A,2256.401
2019-02-09 19 A,2566.1873
2019-02-09 20 A,2609.3262
2019-02-09 21 A,2523.6233
2019-02-09 22 A,2409.4854
2019-02-09 23 A,2326.0154
2019-02-09 24 A,2216.477
2019-02-10 01 A,1976.8025
2019-02-10 02 A,1767.7032
2019-02-10 03 A,1652.9795
2019-02-10 04 A,1701.6034
2019-02-10 05 A,1832.4678
2019-02-10 06 A,1894.1082
2019-02-10 07 A,2002.6222
2019-02-10 08 A,2266.6985
2019-02-10 09 A,2459.1025
2019-02-10 10 A,2472.1467
2019-02-10 11 A,2387.9468
2019-02-10 12 A,2243.4756
2019-02-10 13 A,2129.182
2019-02-10 14 A,2022.0387
2019-02-10 15 A,1951.9161
2019-02-10 16 A,1889.7382
2019-02-10 17 A,1975.576
2019-02-10 18 A,2180.4084
2019-02-10 19 A,2536.1345
2019-02-10 20 A,2610.3481
2019-02-10 21 A,2540.3335
2019-02-10 22 A,2448.4568
2019-02-10 23 A,2342.478
2019-02-10 24 A,2247.2502
2019-02-11 01 A,2095.7354
2019-02-11 02 A,1870.8634
2019-02-11 03 A,1789.6929
2019-02-11 04 A,1826.4424
2019-02-11 05 A,2023.1017
2019-02-11 06 A,2213.305
2019-02-11 07 A,2536.856
2019-02-11 08 A,3024.7769
2019-02-11 09 A,3066.2927
2019-02-11 10 A,2922.6736
2019-02-11 11 A,2800.4744
2019-02-11 12 A,2603.2427
2019-02-11 13 A,2457.9043
2019-02-11 14 A,2334.1953
2019-02-11 15 A,2216.4607
2019-02-11 16 A,2123.6267
2019-02-11 17 A,2201.1792
2019-02-11 18 A,2363.9724
2019-02-11 19 A,2721.6375
2019-02-11 20 A,2812.1233
2019-02-11 21 A,2778.9128
2019-02-11 22 A,2704.2266
2019-02-11 23 A,2568.1504
2019-02-11 24 A,2437.9016
2019-02-12 01 A,2118.0613
2019-02-12 02 A,1926.4626
2019-02-12 03 A,1797.5641
2019-02-12 04 A,1848.8345
2019-02-12 05 A,2034.0803
2019-02-12 06 A,2158.596
2019-02-12 07 A,2430.127
2019-02-12 08 A,2935.462
2019-02-12 09 A,3007.6748
2019-02-12 10 A,2805.0657
2019-02-12 11 A,2693.7383
2019-02-12 12 A,2507.954
2019-02-12 13 A,2384.2637
2019-02-12 14 A,2264.0732
2019-02-12 15 A,2137.4766
2019-02-12 16 A,2084.106
2019-02-12 17 A,2158.5835
2019-02-12 18 A,2334.4863
2019-02-12 19 A,2698.032
2019-02-12 20 A,2776.8523
2019-02-12 21 A,2739.2356
2019-02-12 22 A,2675.2085
2019-02-12 23 A,2538.3584
2019-02-12 24 A,2400.3857
2019-02-13 01 A,2081.156
2019-02-13 02 A,1828.849
2019-02-13 03 A,1718.8357
2019-02-13 04 A,1760.0577
2019-02-13 05 A,1945.3038
2019-02-13 06 A,2080.5808
2019-02-13 07 A,2343.6968
2019-02-13 08 A,2851.6934
2019-02-13 09 A,2913.8806
2019-02-13 10 A,2731.2737
2019-02-13 11 A,2582.9868
2019-02-13 12 A,2413.1116
2019-02-13 13 A,2282.074
2019-02-13 14 A,2158.3975
2019-02-13 15 A,2019.5992
2019-02-13 16 A,1945.7261
2019-02-13 17 A,2015.2473
2019-02-13 18 A,2193.901
2019-02-13 19 A,2534.1243
2019-02-13 20 A,2617.0146
2019-02-13 21 A,2577.6367
2019-02-13 22 A,2528.2517
2019-02-13 23 A,2421.0786
2019-02-13 24 A,2283.1177
2019-02-14 01 A,1953.6208
2019-02-14 02 A,1725.8978
2019-02-14 03 A,1616.1702
2019-02-14 04 A,1662.2426
2019-02-14 05 A,1847.3486
2019-02-14 06 A,1984.3387
2019-02-14 07 A,2263.872
2019-02-14 08 A,2767.6855
2019-02-14 09 A,2817.1987
2019-02-14 10 A,2606.0608
2019-02-14 11 A,2453.5916
2019-02-14 12 A,2274.926
2019-02-14 13 A,2140.645
2019-02-14 14 A,2025.5138
2019-02-14 15 A,1895.195
2019-02-14 16 A,1812.5629
2019-02-14 17 A,1887.9429
2019-02-14 18 A,2070.9302
2019-02-14 19 A,2420.5825
2019-02-14 20 A,2518.6038
2019-02-14 21 A,2477.7842
2019-02-14 22 A,2419.115
2019-02-14 23 A,2313.2468
2019-02-14 24 A,2174.3374
2019-02-15 01 A,1866.1477
2019-02-15 02 A,1615.1439
2019-02-15 03 A,1512.599
2019-02-15 04 A,1560.4878
2019-02-15 05 A,1746.5345
2019-02-15 06 A,1884.4275
2019-02-15 07 A,2150.98
2019-02-15 08 A,2645.2847
2019-02-15 09 A,2709.536
2019-02-15 10 A,2525.4656
2019-02-15 11 A,2363.2776
2019-02-15 12 A,2189.285
2019-02-15 13 A,2054.1855
2019-02-15 14 A,1918.0187
2019-02-15 15 A,1793.0188
2019-02-15 16 A,1709.2511
2019-02-15 17 A,1790.2786
2019-02-15 18 A,1987.2354
2019-02-15 19 A,2307.3625
2019-02-15 20 A,2391.1255
2019-02-15 21 A,2351.1672
2019-02-15 22 A,2271.8948
2019-02-15 23 A,2159.3887
2019-02-15 24 A,2047.0084
2019-02-16 01 A,1883.5967
2019-02-16 02 A,1650.5016
2019-02-16 03 A,1497.7175
2019-02-16 04 A,1545.5737
2019-02-16 05 A,1715.1241
2019-02-16 06 A,1782.8208
2019-02-16 07 A,1875.7002
2019-02-16 08 A,2169.4229
2019-02-16 09 A,2323.2163
2019-02-16 10 A,2357.6187
2019-02-16 11 A,2274.9534
2019-02-16 12 A,2106.042
2019-02-16 13 A,1966.8555
2019-02-16 14 A,1856.7906
2019-02-16 15 A,1745.3545
2019-02-16 16 A,1698.1742
2019-02-16 17 A,1754.7023
2019-02-16 18 A,1920.9779
2019-02-16 19 A,2222.741
2019-02-16 20 A,2250.1147
2019-02-16 21 A,2193.4539
2019-02-16 22 A,2090.6006
2019-02-16 23 A,2021.563
2019-02-16 24 A,1911.0325
2019-02-17 01 A,1687.6422
2019-02-17 02 A,1478.0648
2019-02-17 03 A,1364.9326
2019-02-17 04 A,1407.341
2019-02-17 05 A,1537.4043
2019-02-17 06 A,1594.183
2019-02-17 07 A,1690.4119
2019-02-17 08 A,1961.7338
2019-02-17 09 A,2166.8481
2019-02-17 10 A,2178.3286
2019-02-17 11 A,2079.4607
2019-02-17 12 A,1939.0016
2019-02-17 13 A,1823.6866
2019-02-17 14 A,1717.0074
2019-02-17 15 A,1646.8849
2019-02-17 16 A,1592.4099
2019-02-17 17 A,1672.2236
2019-02-17 18 A,1875.4755
2019-02-17 19 A,2206.7466
2019-02-17 20 A,2263.4934
2019-02-17 21 A,2164.3945
2019-02-17 22 A,2090.4036
2019-02-17 23 A,1996.3693
2019-02-17 24 A,1884.9164
2019-02-18 01 A,1706.303
2019-02-18 02 A,1481.7802
2019-02-18 03 A,1400.6096
2019-02-18 04 A,1437.3591
2019-02-18 05 A,1632.9471
2019-02-18 06 A,1819.4595
2019-02-18 07 A,2146.0718
2019-02-18 08 A,2625.4053
2019-02-18 09 A,2682.059
2019-02-18 10 A,2538.0413
2019-02-18 11 A,2412.0767
2019-02-18 12 A,2225.026
2019-02-18 13 A,2082.8394
2019-02-18 14 A,1960.4547
2019-02-18 15 A,1842.7205
2019-02-18 16 A,1776.5447
2019-02-18 17 A,1848.1383
2019-02-18 18 A,2016.4292
2019-02-18 19 A,2348.0608
2019-02-18 20 A,2427.417
2019-02-18 21 A,2386.0303
2019-02-18 22 A,2329.2297
2019-02-18 23 A,2206.1863
2019-02-18 24 A,2074.9456
2019-02-19 01 A,1883.2407
2019-02-19 02 A,1693.5319
2019-02-19 03 A,1564.6334
2019-02-19 04 A,1615.9038
2019-02-19 05 A,1800.878
2019-02-19 06 A,1924.2913
2019-02-19 07 A,2195.8225
2019-02-19 08 A,2711.136
2019-02-19 09 A,2784.4988
2019-02-19 10 A,2582.4485
2019-02-19 11 A,2447.8757
2019-02-19 12 A,2272.8787
2019-02-19 13 A,2150.0854
2019-02-19 14 A,2029.8954
2019-02-19 15 A,1903.2991
2019-02-19 16 A,1827.3716
2019-02-19 17 A,1909.6531
2019-02-19 18 A,2085.5696
2019-02-19 19 A,2421.9036
2019-02-19 20 A,2493.9595
2019-02-19 21 A,2462.004
2019-02-19 22 A,2415.8625
2019-02-19 23 A,2286.1138
2019-02-19 24 A,2143.7866
2019-02-20 01 A,2056.4714
2019-02-20 02 A,1804.9044
2019-02-20 03 A,1697.989
2019-02-20 04 A,1739.211
2019-02-20 05 A,1924.1853
2019-02-20 06 A,2057.3906
2019-02-20 07 A,2320.5068
2019-02-20 08 A,2829.5122
2019-02-20 09 A,2897.7346
2019-02-20 10 A,2707.463
2019-02-20 11 A,2563.3186
2019-02-20 12 A,2392.783
2019-02-20 13 A,2262.6426
2019-02-20 14 A,2136.4382
2019-02-20 15 A,1979.9655
2019-02-20 16 A,1911.7433
2019-02-20 17 A,1983.8674
2019-02-20 18 A,2162.5344
2019-02-20 19 A,2502.5093
2019-02-20 20 A,2590.218
2019-02-20 21 A,2533.5354
2019-02-20 22 A,2491.8354
2019-02-20 23 A,2385.4763
2019-02-20 24 A,2249.2693
2019-02-21 01 A,1923.191
2019-02-21 02 A,1695.0259
2019-02-21 03 A,1588.396
2019-02-21 04 A,1633.6719
2019-02-21 05 A,1818.7766
2019-02-21 06 A,1954.3302
2019-02-21 07 A,2234.66
2019-02-21 08 A,2741.1646
2019-02-21 09 A,2796.41
2019-02-21 10 A,2585.1277
2019-02-21 11 A,2436.801
2019-02-21 12 A,2260.6997
2019-02-21 13 A,2127.3157
2019-02-21 14 A,2009.6567
2019-02-21 15 A,1877.603
2019-02-21 16 A,1776.1823
2019-02-21 17 A,1852.3071
2019-02-21 18 A,2035.3064
2019-02-21 19 A,2383.718
2019-02-21 20 A,2470.896
2019-02-21 21 A,2443.2407
2019-02-21 22 A,2392.2566
2019-02-21 23 A,2284.2053
2019-02-21 24 A,2147.0496
2019-02-22 01 A,1857.0017
2019-02-22 02 A,1606.3374
2019-02-22 03 A,1506.8904
2019-02-22 04 A,1553.9827
2019-02-22 05 A,1740.5586
2019-02-22 06 A,1877.8936
2019-02-22 07 A,2145.2427
2019-02-22 08 A,2644.0107
2019-02-22 09 A,2716.8223
2019-02-22 10 A,2533.83
2019-02-22 11 A,2376.271
2019-02-22 12 A,2216.1746
2019-02-22 13 A,2081.075
2019-02-22 14 A,1942.3801
2019-02-22 15 A,1807.5288
2019-02-22 16 A,1728.1998
2019-02-22 17 A,1812.2681
2019-02-22 18 A,1996.8455
2019-02-22 19 A,2316.7246
2019-02-22 20 A,2388.7017
2019-02-22 21 A,2333.4844
2019-02-22 22 A,2257.8313
2019-02-22 23 A,2145.8381
2019-02-22 24 A,2038.3376
2019-02-23 01 A,1904.9512
2019-02-23 02 A,1670.5873
2019-02-23 03 A,1516.8013
2019-02-23 04 A,1563.861
2019-02-23 05 A,1733.0426
2019-02-23 06 A,1798.4032
2019-02-23 07 A,1894.8529
2019-02-23 08 A,2188.932
2019-02-23 09 A,2348.0298
2019-02-23 10 A,2384.6445
2019-02-23 11 A,2306.25
2019-02-23 12 A,2114.9883
2019-02-23 13 A,1975.8016
2019-02-23 14 A,1863.2681
2019-02-23 15 A,1752.988
2019-02-23 16 A,1702.856
2019-02-23 17 A,1758.3684
2019-02-23 18 A,1937.8344
2019-02-23 19 A,2239.3496
2019-02-23 20 A,2268.2607
2019-02-23 21 A,2209.5432
2019-02-23 22 A,2113.2898
2019-02-23 23 A,2044.451
2019-02-23 24 A,1933.4484
2019-02-24 01 A,1679.2351
2019-02-24 02 A,1470.8209
2019-02-24 03 A,1356.6869
2019-02-24 04 A,1398.2987
2019-02-24 05 A,1530.3313
2019-02-24 06 A,1584.3184
2019-02-24 07 A,1682.7151
2019-02-24 08 A,1936.3265
2019-02-24 09 A,2130.2239
2019-02-24 10 A,2128.7495
2019-02-24 11 A,2025.5127
2019-02-24 12 A,1904.1987
2019-02-24 13 A,1788.8837
2019-02-24 14 A,1687.878
2019-02-24 15 A,1618.9116
2019-02-24 16 A,1563.9438
2019-02-24 17 A,1640.9031
2019-02-24 18 A,1839.3
2019-02-24 19 A,2170.3223
2019-02-24 20 A,2237.9888
2019-02-24 21 A,2136.416
2019-02-24 22 A,2062.425
2019-02-24 23 A,1970.3679
2019-02-24 24 A,1862.6346
2019-02-25 01 A,1662.126
2019-02-25 02 A,1435.7577
2019-02-25 03 A,1347.0566
2019-02-25 04 A,1383.0096
2019-02-25 05 A,1579.1118
2019-02-25 06 A,1760.1389
2019-02-25 07 A,2078.24
2019-02-25 08 A,2553.9153
2019-02-25 09 A,2603.626
2019-02-25 10 A,2460.5103
2019-02-25 11 A,2321.083
2019-02-25 12 A,2120.076
2019-02-25 13 A,1975.3127
2019-02-25 14 A,1850.4604
2019-02-25 15 A,1726.1246
2019-02-25 16 A,1642.2124
2019-02-25 17 A,1710.8859
2019-02-25 18 A,1866.4105
2019-02-25 19 A,2188.5864
2019-02-25 20 A,2273.8508
2019-02-25 21 A,2240.9258
2019-02-25 22 A,2190.1738
2019-02-25 23 A,2060.9895
2019-02-25 24 A,1929.2417
2019-02-26 01 A,1634.4994
2019-02-26 02 A,1445.9144
2019-02-26 03 A,1316.2991
2019-02-26 04 A,1366.773
2019-02-26 05 A,1551.8729
2019-02-26 06 A,1674.5911
2019-02-26 07 A,1938.6959
2019-02-26 08 A,2445.0369
2019-02-26 09 A,2524.0872
2019-02-26 10 A,2322.9343
2019-02-26 11 A,2183.7356
2019-02-26 12 A,2019.5426
2019-02-26 13 A,1896.7485
2019-02-26 14 A,1775.442
2019-02-26 15 A,1642.2441
2019-02-26 16 A,1564.7203
2019-02-26 17 A,1641.9696
2019-02-26 18 A,1810.6035
2019-02-26 19 A,2136.0425
2019-02-26 20 A,2213.2935
2019-02-26 21 A,2184.8977
2019-02-26 22 A,2144.805
2019-02-26 23 A,2012.6472
2019-02-26 24 A,1878.6478
2019-02-27 01 A,1652.8829
2019-02-27 02 A,1402.8097
2019-02-27 03 A,1296.1794
2019-02-27 04 A,1336.6521
2019-02-27 05 A,1521.7521
2019-02-27 06 A,1655.2029
2019-02-27 07 A,1923.0447
2019-02-27 08 A,2428.0725
2019-02-27 09 A,2497.8594
2019-02-27 10 A,2316.8992
2019-02-27 11 A,2166.7932
2019-02-27 12 A,1983.2343
2019-02-27 13 A,1853.0929
2019-02-27 14 A,1728.2997
2019-02-27 15 A,1581.1449
2019-02-27 16 A,1506.2312
2019-02-27 17 A,1574.9011
2019-02-27 18 A,1746.2854
2019-02-27 19 A,2077.0522
2019-02-27 20 A,2154.6592
2019-02-27 21 A,2118.841
2019-02-27 22 A,2083.1897
2019-02-27 23 A,1984.5634
2019-02-27 24 A,1852.2205
2019-02-28 01 A,1576.6925
2019-02-28 02 A,1350.0212
2019-02-28 03 A,1244.8275
2019-02-28 04 A,1290.1034
2019-02-28 05 A,1462.0753
2019-02-28 06 A,1596.3497
2019-02-28 07 A,1876.2377
2019-02-28 08 A,2378.9893
2019-02-28 09 A,2435.799
2019-02-28 10 A,2228.2468
2019-02-28 11 A,2073.9119
2019-02-28 12 A,1881.5615
2019-02-28 13 A,1748.1768
2019-02-28 14 A,1631.6504
2019-02-28 15 A,1494.7299
2019-02-28 16 A,1430.8401
2019-02-28 17 A,1505.3688
2019-02-28 18 A,1635.7439
2019-02-28 19 A,1966.8009
2019-02-28 20 A,2052.7925
2019-02-28 21 A,2001.6356
2019-02-28 22 A,1956.7003
2019-02-28 23 A,1870.4933
2019-02-28 24 A,1733.4865
2019-03-01 01 A,1527.2603
2019-03-01 02 A,1304.8331
2019-03-01 03 A,1209.5746
2019-03-01 04 A,1237.1514
2019-03-01 05 A,1377.0063
2019-03-01 06 A,1506.097
2019-03-01 07 A,1683.686
2019-03-01 08 A,2044.2423
2019-03-01 09 A,2124.0894
2019-03-01 10 A,2095.986
2019-03-01 11 A,1980.861
2019-03-01 12 A,1824.1174
2019-03-01 13 A,1724.3091
2019-03-01 14 A,1646.4744
2019-03-01 15 A,1532.2557
2019-03-01 16 A,1481.0739
2019-03-01 17 A,1529.3867
2019-03-01 18 A,1686.8701
2019-03-01 19 A,2002.266
2019-03-01 20 A,2108.9644
2019-03-01 21 A,2058.747
2019-03-01 22 A,1957.5161
2019-03-01 23 A,1860.3676
2019-03-01 24 A,1736.9514
2019-03-02 01 A,1701.8148
2019-03-02 02 A,1497.8003
2019-03-02 03 A,1369.5474
2019-03-02 04 A,1395.1798
2019-03-02 05 A,1531.6368
2019-03-02 06 A,1591.4332
2019-03-02 07 A,1715.4791
2019-03-02 08 A,2053.2698
2019-03-02 09 A,2165.2722
2019-03-02 10 A,2118.8125
2019-03-02 11 A,2008.2502
2019-03-02 12 A,1823.569
2019-03-02 13 A,1700.4531
2019-03-02 14 A,1612.2664
2019-03-02 15 A,1499.7041
2019-03-02 16 A,1454.7643
2019-03-02 17 A,1484.6537
2019-03-02 18 A,1636.8091
2019-03-02 19 A,1949.5142
2019-03-02 20 A,2014.0519
2019-03-02 21 A,1950.0333
2019-03-02 22 A,1884.1682
2019-03-02 23 A,1796.4253
2019-03-02 24 A,1679.6161
2019-03-03 01 A,1601.6128
2019-03-03 02 A,1396.5826
2019-03-03 03 A,1304.7911
2019-03-03 04 A,1330.0791
2019-03-03 05 A,1467.7675
2019-03-03 06 A,1476.1067
2019-03-03 07 A,1565.39
2019-03-03 08 A,1805.0814
2019-03-03 09 A,1927.0303
2019-03-03 10 A,1960.8488
2019-03-03 11 A,1895.6061
2019-03-03 12 A,1718.429
2019-03-03 13 A,1607.8063
2019-03-03 14 A,1526.4838
2019-03-03 15 A,1435.031
2019-03-03 16 A,1390.2467
2019-03-03 17 A,1433.1183
2019-03-03 18 A,1634.3711
2019-03-03 19 A,1956.9846
2019-03-03 20 A,2052.7656
2019-03-03 21 A,2027.6901
2019-03-03 22 A,1963.9274
2019-03-03 23 A,1855.4473
2019-03-03 24 A,1742.9764
2019-03-04 01 A,1554.1876
2019-03-04 02 A,1342.2131
2019-03-04 03 A,1275.099
2019-03-04 04 A,1312.0107
2019-03-04 05 A,1506.3044
2019-03-04 06 A,1658.5468
2019-03-04 07 A,1996.8531
2019-03-04 08 A,2433.6511
2019-03-04 09 A,2343.6138
2019-03-04 10 A,2151.9165
2019-03-04 11 A,2005.8362
2019-03-04 12 A,1840.785
2019-03-04 13 A,1737.4851
2019-03-04 14 A,1651.5284
2019-03-04 15 A,1516.4686
2019-03-04 16 A,1438.1797
2019-03-04 17 A,1476.2755
2019-03-04 18 A,1632.1627
2019-03-04 19 A,1941.201
2019-03-04 20 A,2131.1995
2019-03-04 21 A,2102.0173
2019-03-04 22 A,2074.5544
2019-03-04 23 A,1953.8694
2019-03-04 24 A,1807.1198
2019-03-05 01 A,1632.7327
2019-03-05 02 A,1406.7966
2019-03-05 03 A,1321.9635
2019-03-05 04 A,1352.9247
2019-03-05 05 A,1530.8738
2019-03-05 06 A,1654.6526
2019-03-05 07 A,1993.4453
2019-03-05 08 A,2489.6062
2019-03-05 09 A,2376.9158
2019-03-05 10 A,2169.8777
2019-03-05 11 A,2044.5721
2019-03-05 12 A,1880.0381
2019-03-05 13 A,1776.0211
2019-03-05 14 A,1692.3241
2019-03-05 15 A,1563.6863
2019-03-05 16 A,1505.8973
2019-03-05 17 A,1546.5126
2019-03-05 18 A,1716.5035
2019-03-05 19 A,2031.4999
2019-03-05 20 A,2197.069
2019-03-05 21 A,2173.6353
2019-03-05 22 A,2112.5605
2019-03-05 23 A,2007.0099
2019-03-05 24 A,1879.707
2019-03-06 01 A,1591.6289
2019-03-06 02 A,1368.6732
2019-03-06 03 A,1274.928
2019-03-06 04 A,1303.4038
2019-03-06 05 A,1480.5737
2019-03-06 06 A,1614.3529
2019-03-06 07 A,1955.3717
2019-03-06 08 A,2418.4841
2019-03-06 09 A,2328.7407
2019-03-06 10 A,2112.5942
2019-03-06 11 A,1982.4125
2019-03-06 12 A,1810.8882
2019-03-06 13 A,1701.6272
2019-03-06 14 A,1616.5793
2019-03-06 15 A,1485.307
2019-03-06 16 A,1411.069
2019-03-06 17 A,1454.7024
2019-03-06 18 A,1629.9485
2019-03-06 19 A,1946.5728
2019-03-06 20 A,2118.6719
2019-03-06 21 A,2075.1238
2019-03-06 22 A,2036.8939
2019-03-06 23 A,1936.7969
2019-03-06 24 A,1799.935
2019-03-07 01 A,1553.3351
2019-03-07 02 A,1330.9807
2019-03-07 03 A,1237.0587
2019-03-07 04 A,1270.0973
2019-03-07 05 A,1447.4296
2019-03-07 06 A,1575.4391
2019-03-07 07 A,1907.0265
2019-03-07 08 A,2364.7402
2019-03-07 09 A,2274.9822
2019-03-07 10 A,2079.916
2019-03-07 11 A,1944.3425
2019-03-07 12 A,1782.9241
2019-03-07 13 A,1673.8135
2019-03-07 14 A,1590.4121
2019-03-07 15 A,1461.2356
2019-03-07 16 A,1386.5859
2019-03-07 17 A,1424.116
2019-03-07 18 A,1588.8796
2019-03-07 19 A,1909.5352
2019-03-07 20 A,2092.0605
2019-03-07 21 A,2064.6196
2019-03-07 22 A,2024.7686
2019-03-07 23 A,1918.106
2019-03-07 24 A,1784.245
2019-03-08 01 A,1519.5828
2019-03-08 02 A,1294.004
2019-03-08 03 A,1199.7986
2019-03-08 04 A,1228.363
2019-03-08 05 A,1407.7844
2019-03-08 06 A,1543.769
2019-03-08 07 A,1878.6261
2019-03-08 08 A,2325.0828
2019-03-08 09 A,2255.0771
2019-03-08 10 A,2054.9922
2019-03-08 11 A,1913.3262
2019-03-08 12 A,1746.7137
2019-03-08 13 A,1644.4543
2019-03-08 14 A,1556.6539
2019-03-08 15 A,1423.2009
2019-03-08 16 A,1347.8834
2019-03-08 17 A,1378.2897
2019-03-08 18 A,1538.7914
2019-03-08 19 A,1831.1782
2019-03-08 20 A,1986.6405
2019-03-08 21 A,1946.274
2019-03-08 22 A,1896.1448
2019-03-08 23 A,1803.237
2019-03-08 24 A,1694.8331
2019-03-09 01 A,1420.5201
2019-03-09 02 A,1216.1656
2019-03-09 03 A,1087.1963
2019-03-09 04 A,1115.7002
2019-03-09 05 A,1251.8151
2019-03-09 06 A,1316.9752
2019-03-09 07 A,1447.2549
2019-03-09 08 A,1774.2015
2019-03-09 09 A,1873.1648
2019-03-09 10 A,1816.4688
2019-03-09 11 A,1706.2777
2019-03-09 12 A,1539.4216
2019-03-09 13 A,1410.9836
2019-03-09 14 A,1334.3005
2019-03-09 15 A,1221.9106
2019-03-09 16 A,1163.2539
2019-03-09 17 A,1185.7957
2019-03-09 18 A,1343.1648
2019-03-09 19 A,1648.678
2019-03-09 20 A,1732.6398
2019-03-09 21 A,1629.4951
2019-03-09 22 A,1563.63
2019-03-09 23 A,1475.6501
2019-03-09 24 A,1378.8998
2019-03-10 01 A,1387.2942
2019-03-10 02 A,1182.264
2019-03-10 03 A,1090.4802
2019-03-10 04 A,1118.6396
2019-03-10 05 A,1251.549
2019-03-10 06 A,1285.9828
2019-03-10 07 A,1393.5676
2019-03-10 08 A,1648.409
2019-03-10 09 A,1784.1003
2019-03-10 10 A,1797.9076
2019-03-10 11 A,1738.02
2019-03-10 12 A,1565.2561
2019-03-10 13 A,1454.7963
2019-03-10 14 A,1382.7526
2019-03-10 15 A,1291.1257
2019-03-10 16 A,1248.0828
2019-03-10 17 A,1291.276
2019-03-10 18 A,1489.5995
2019-03-10 19 A,1822.3157
2019-03-10 20 A,1937.3296
2019-03-10 21 A,1916.6278
2019-03-10 22 A,1852.8652
2019-03-10 23 A,1724.9054
2019-03-10 24 A,1628.8428
2019-03-11 01 A,1502.9865
2019-03-11 02 A,1292.3638
2019-03-11 03 A,1225.4282
2019-03-11 04 A,1262.34
2019-03-11 05 A,1456.6337
